hb,cancer_site_icd10code,cancer_site,sex,year,incidences_all_ages,crude_rate,crude_rate_lower95pc_confidence_interval,crude_rate_upper95pc_confidence_interval,standardised_incidence_ratio,sir_lower95pc_confidence_interval,sir_upper95pc_confidence_interval
S08000016,"C70-C72, C75.1-C75.3",Malignant brain cancer,Female,2002,4,7.186876763,1.958182032,18.40125892,106.4634251,29.00770014,272.5886521
S08000016,"C70-C72, C75.1-C75.3",Malignant brain cancer,Female,2003,4,7.1306332,1.942857554,18.25725306,115.2340455,31.39739901,295.0449239
S08000016,"C70-C72, C75.1-C75.3",Malignant brain cancer,Female,2004,11,19.44459175,9.706670144,34.79174579,273.0183428,136.2897731,488.5052308
S08000016,"C70-C72, C75.1-C75.3",Malignant brain cancer,Female,2005,6,10.5366676,3.866771308,22.93388947,165.0820749,60.58221202,359.3141782
S08000016,"C70-C72, C75.1-C75.3",Malignant brain cancer,Female,2006,2,3.497420652,0.423553866,12.63388593,52.78397545,6.392384306,190.6738682
S08000016,"C70-C72, C75.1-C75.3",Malignant brain cancer,Female,2007,4,6.91503155,1.884113361,17.7052272,94.36787992,25.71207118,241.6192526
S08000016,"C70-C72, C75.1-C75.3",Malignant brain cancer,Female,2008,6,10.25500786,3.763407147,22.3208348,127.8727504,46.92704573,278.3251437
S08000016,"C70-C72, C75.1-C75.3",Malignant brain cancer,Female,2009,4,6.816748752,1.857334606,17.4535842,85.51094639,23.29885488,218.941985
S08000016,"C70-C72, C75.1-C75.3",Malignant brain cancer,Female,2010,1,1.701866948,0.043087541,9.482195733,22.86349831,0.57885366,127.3872592
S08000016,"C70-C72, C75.1-C75.3",Malignant brain cancer,Female,2011,4,6.816051802,1.857144711,17.45179974,91.46598436,24.9214023,234.1892474
S08000016,"C70-C72, C75.1-C75.3",Malignant brain cancer,Female,2012,2,3.416642465,0.413771253,12.34208734,45.20309497,5.47430451,163.2891214
S08000016,"C70-C72, C75.1-C75.3",Malignant brain cancer,Female,2013,9,15.36649081,7.026538096,29.17038613,176.3401056,80.63392518,334.7484495
S08000016,"C70-C72, C75.1-C75.3",Malignant brain cancer,Female,2014,10,17.02968274,8.16639481,31.31819288,217.8283991,104.4571843,400.5941816
S08000016,"C70-C72, C75.1-C75.3",Malignant brain cancer,Female,2015,2,3.403849754,0.412221997,12.29587567,42.63269437,5.163017073,154.0039506
S08000016,"C70-C72, C75.1-C75.3",Malignant brain cancer,Female,2016,7,11.86159216,4.768975246,24.43941329,155.5897832,62.55516244,320.574419
S08000016,"C70-C72, C75.1-C75.3",Malignant brain cancer,Female,2017,5,8.441525552,2.740940369,19.69970468,102.1616451,33.17160809,238.4112002
S08000016,"C70-C72, C75.1-C75.3",Malignant brain cancer,Female,2018,3,5.060643376,1.043626327,14.78934746,56.51309476,11.65435877,165.1552446
S08000016,"C70-C72, C75.1-C75.3",Malignant brain cancer,Female,2019,3,5.051610622,1.041763556,14.76294992,60.04774836,12.38328932,175.4850024
S08000016,"C70-C72, C75.1-C75.3",Malignant brain cancer,Female,2020,3,5.068594985,1.04526614,14.81258544,66.41698964,13.69677999,194.0986282
S08000016,C50,Breast,All,1996,102,96.35367466,78.56490666,116.9667869,128.5418916,104.8105509,156.0410861
S08000016,C50,Breast,All,1997,71,67.00641752,52.332568,84.51947821,87.30850708,68.18866839,110.1278017
S08000016,C50,Breast,All,1998,69,65.06978499,50.62817669,82.34997746,81.23251747,63.2037473,102.8049499
S08000016,C50,Breast,All,1999,133,125.6970041,105.2434748,148.9651581,154.5688532,129.4172707,183.181563
S08000016,C50,Breast,All,2000,69,64.94117647,50.52811158,82.18721515,78.69774771,61.23154512,99.59703649
S08000016,C50,Breast,All,2001,81,75.73632539,60.14557456,94.13333724,94.4422138,75.00075007,117.3830486
S08000016,C50,Breast,All,2002,132,122.7564401,102.7092983,145.5734757,149.3101706,124.926585,177.0628121
S08000016,C50,Breast,All,2003,68,62.7364148,48.71728089,79.5333547,72.6914446,56.44775106,92.15372707
S08000016,C50,Breast,All,2004,64,58.47418913,45.03225084,74.67023409,66.61973941,51.30531711,85.07191995
S08000016,C50,Breast,All,2005,179,162.3582766,139.444063,187.9633987,182.2876033,156.5606913,211.0357302
S08000016,C50,Breast,All,2006,68,61.33862529,47.63184264,77.76132343,67.48631401,52.40576348,85.55498376
S08000016,C50,Breast,All,2007,57,50.80213904,38.477044,65.82006364,56.45094013,42.75539078,73.13874065
S08000016,C50,Breast,All,2008,157,138.4968243,117.6800868,161.934918,147.730113,125.5255679,172.7307746
S08000016,C50,Breast,All,2009,95,83.63412272,67.66499962,102.238378,87.08038278,70.4532298,106.4512523
S08000016,C50,Breast,All,2010,86,75.63764292,60.50035114,93.41187369,76.97665464,61.57138768,95.06554227
S08000016,C50,Breast,All,2011,158,138.742536,117.952247,162.1419994,138.216788,117.5052812,161.5275819
S08000016,C50,Breast,All,2012,103,90.57333802,73.92889408,109.8465138,89.89511326,73.37530505,109.023969
S08000016,C50,Breast,All,2013,115,100.9834914,83.37222889,121.2153878,99.03400338,81.7627266,118.8753227
S08000016,C50,Breast,All,2014,130,113.9950894,95.24259795,135.3599119,113.8344468,95.10838147,135.1691618
S08000016,C50,Breast,All,2015,92,80.68052267,65.03988842,98.94749891,78.13107286,62.98467205,95.82082503
S08000016,C50,Breast,All,2016,99,86.440234,70.25435681,105.2378833,86.53280816,70.32959652,105.350589
S08000016,C50,Breast,All,2017,136,118.240306,99.20401955,139.8650449,116.2677208,97.54901386,137.5316975
S08000016,C50,Breast,All,2018,97,84.15025592,68.24018875,102.6561759,77.99269613,63.24682257,95.14447512
S08000016,C50,Breast,All,2019,98,84.8411393,68.87813789,103.3941739,81.97078864,66.54784848,99.89613585
S08000016,C50,Breast,All,2020,106,91.98195071,75.30728459,111.2495197,101.2454364,82.89146765,122.4534388
S08000016,C50,Breast,Male,1996,0,0,0,5.895950155,0,0,299.5732274
S08000016,C50,Breast,Male,1997,0,0,0,5.887144349,0,0,299.5732274
S08000016,C50,Breast,Male,1998,0,0,0,5.880441806,0,0,299.5732274
S08000016,C50,Breast,Male,1999,0,0,0,5.882520272,0,0,299.5732274
S08000016,C50,Breast,Male,2000,0,0,0,5.862030905,0,0,299.5732274
S08000016,C50,Breast,Male,2001,0,0,0,5.820685631,0,0,299.5732274
S08000016,C50,Breast,Male,2002,1,1.927785168,0.048807295,10.74093149,201.1272658,5.092101497,1120.609402
S08000016,C50,Breast,Male,2003,1,1.912265269,0.048414365,10.65446015,177.6672225,4.498144624,989.898406
S08000016,C50,Breast,Male,2004,2,3.782219785,0.458044363,13.66267832,268.4314794,32.50829748,969.6667994
S08000016,C50,Breast,Male,2005,0,0,0,5.6198782,0,0,299.5732274
S08000016,C50,Breast,Male,2006,0,0,0,5.581243174,0,0,299.5732274
S08000016,C50,Breast,Male,2007,2,3.679514304,0.445606252,13.29167081,330.3613198,40.00828846,1193.378677
S08000016,C50,Breast,Male,2008,3,5.469262743,1.127893464,15.98350665,433.9033507,89.48130237,1268.04972
S08000016,C50,Breast,Male,2009,1,1.821128736,0.046106988,10.14667988,149.2123942,3.777730745,831.3582498
S08000016,C50,Breast,Male,2010,0,0,0,5.452635142,0,0,299.5732274
S08000016,C50,Breast,Male,2011,1,1.811758311,0.045869749,10.09447122,123.3286285,3.122410536,687.1431379
S08000016,C50,Breast,Male,2012,0,0,0,5.42872311,0,0,299.5732274
S08000016,C50,Breast,Male,2013,1,1.807958634,0.04577355,10.07330077,116.7368979,2.955522366,650.4163656
S08000016,C50,Breast,Male,2014,0,0,0,5.415376767,0,0,299.5732274
S08000016,C50,Breast,Male,2015,2,3.618403199,0.438205414,13.07091648,308.5100479,37.36199806,1114.444369
S08000016,C50,Breast,Male,2016,1,1.801282513,0.045604525,10.03610381,174.6075415,4.420680209,972.8509547
S08000016,C50,Breast,Male,2017,0,0,0,5.369754384,0,0,299.5732274
S08000016,C50,Breast,Male,2018,0,0,0,5.350572922,0,0,299.5732274
S08000016,C50,Breast,Male,2019,1,1.781800688,0.045111288,9.927558026,96.83130598,2.451556412,539.509506
S08000016,C50,Breast,Male,2020,0,0,0,5.344559112,0,0,299.5732274
S08000016,C50,Breast,Female,1996,102,185.2861035,151.0786743,224.9246878,128.8951065,105.0985554,156.4698649
S08000016,C50,Breast,Female,1997,71,128.9174565,100.6856031,162.6118297,87.77259801,68.55112726,110.7131893
S08000016,C50,Breast,Female,1998,69,125.2359518,97.44104573,158.4941123,81.57598921,63.47098881,103.2396353
S08000016,C50,Breast,Female,1999,133,242.3292763,202.897239,287.1875844,155.1307708,129.8877526,183.8474988
S08000016,C50,Breast,Female,2000,69,125.1224024,97.35269749,158.3504082,78.9915634,61.46015127,99.96887905
S08000016,C50,Breast,Female,2001,81,145.9906638,115.9376602,181.4530652,94.88665095,75.35369732,117.9354434
S08000016,C50,Breast,Female,2002,131,235.370214,196.7925326,279.2999315,149.0171035,124.5928816,176.8297955
S08000016,C50,Breast,Female,2003,67,119.4381061,92.56289169,151.6821728,72.05600081,55.84241091,91.50857393
S08000016,C50,Breast,Female,2004,62,109.5967899,84.02723036,140.4981384,65.04231954,49.86757343,83.38131822
S08000016,C50,Breast,Female,2005,179,314.3439168,269.9794173,363.9183182,183.283352,157.4159064,212.1885159
S08000016,C50,Breast,Female,2006,68,118.9123022,92.34005553,150.7496776,67.84279024,52.68258122,86.00690233
S08000016,C50,Breast,Female,2007,55,95.08168381,71.62853656,123.7618808,54.79876022,41.28192563,71.32811874
S08000016,C50,Breast,Female,2008,154,263.2118685,223.2823465,308.2215645,145.8561488,123.7296151,170.7978088
S08000016,C50,Breast,Female,2009,94,160.1935957,129.4527316,196.0363908,86.69633664,70.05946495,106.0943595
S08000016,C50,Breast,Female,2010,86,146.3605575,117.069554,180.7540979,77.46451451,61.9616126,95.66804524
S08000016,C50,Breast,Female,2011,157,267.5300332,227.318985,312.8046742,138.3231465,117.5325136,161.7318484
S08000016,C50,Breast,Female,2012,103,175.957087,143.6218774,213.3991415,90.4988368,73.86808377,109.7561594
S08000016,C50,Breast,Female,2013,114,194.6422169,160.5558267,233.8247598,98.90243901,81.5823161,118.812041
S08000016,C50,Breast,Female,2014,130,221.3858756,184.9673178,262.8777498,114.7309403,95.85739939,136.233675
S08000016,C50,Breast,Female,2015,90,153.1732389,123.1693724,188.2759157,76.85570021,61.80105889,94.46870377
S08000016,C50,Breast,Female,2016,98,166.0622903,134.8173943,202.3767416,86.08969624,69.89177677,104.9157649
S08000016,C50,Breast,Female,2017,136,229.609495,192.6431485,271.6023277,117.1127691,98.25801224,138.531295
S08000016,C50,Breast,Female,2018,97,163.6274692,132.6908547,199.611636,78.31838168,63.51093161,95.54178388
S08000016,C50,Breast,Female,2019,97,163.3354101,132.4540145,199.2553487,81.84130379,66.36778412,99.83945009
S08000016,C50,Breast,Female,2020,106,179.0903562,146.6245096,216.6046268,101.6506147,83.22319444,122.9434903
S08000016,C18-C20,Colorectal,All,1996,109,102.9661817,84.54594932,124.2078609,121.62996,99.87085327,146.7219323
S08000016,C18-C20,Colorectal,All,1997,96,90.6002265,73.38647434,110.6383834,112.8818235,91.43463943,137.8480269
S08000016,C18-C20,Colorectal,All,1998,82,77.32930969,61.50229486,95.98606293,99.46599434,79.10825709,123.4635254
S08000016,C18-C20,Colorectal,All,1999,87,82.22285228,65.85713405,101.4215845,101.27934,81.12059948,124.9276917
S08000016,C18-C20,Colorectal,All,2000,90,84.70588235,68.11353236,104.1179104,101.1761519,81.35757404,124.3626679
S08000016,C18-C20,Colorectal,All,2001,81,75.73632539,60.14557456,94.13333724,91.82107028,72.91918377,114.1252065
S08000016,C18-C20,Colorectal,All,2002,82,76.25778852,60.65008227,94.65602263,95.71902869,76.12818411,118.8125531
S08000016,C18-C20,Colorectal,All,2003,93,85.80127318,69.2527011,105.1123563,106.1824341,85.7029284,130.0806554
S08000016,C18-C20,Colorectal,All,2004,99,90.45226131,73.51513463,110.1223826,110.0579649,89.4496831,133.9916233
S08000016,C18-C20,Colorectal,All,2005,94,85.26077098,68.89938177,104.3375907,104.9538394,84.81338568,128.4369191
S08000016,C18-C20,Colorectal,All,2006,102,92.00793794,75.02147771,111.691359,112.9597387,92.10516734,137.1254156
S08000016,C18-C20,Colorectal,All,2007,102,90.90909091,74.12549928,110.3574337,105.9091169,86.35622787,128.5664418
S08000016,C18-C20,Colorectal,All,2008,95,83.80381087,67.80228746,102.445813,93.48161389,75.63220802,114.2764253
S08000016,C18-C20,Colorectal,All,2009,93,81.87340435,66.08240402,100.3004516,89.55283313,72.28069416,109.7082707
S08000016,C18-C20,Colorectal,All,2010,138,121.3720317,101.9673805,143.394663,130.1987996,109.3829473,153.8230244
S08000016,C18-C20,Colorectal,All,2011,103,90.4460836,73.82502489,109.6921808,97.29686112,79.41685155,118.0007409
S08000016,C18-C20,Colorectal,All,2012,83,72.9862821,58.13316628,90.47747784,80.77916188,64.34015153,100.1379248
S08000016,C18-C20,Colorectal,All,2013,121,106.2521953,88.16525427,126.9578151,118.849577,98.61822755,142.0100787
S08000016,C18-C20,Colorectal,All,2014,101,88.56541564,72.13798561,107.6150085,101.8086106,82.92478543,123.7066909
S08000016,C18-C20,Colorectal,All,2015,103,90.3271069,73.72791226,109.5478869,105.272236,85.92661101,127.6732024
S08000016,C18-C20,Colorectal,All,2016,110,96.04470444,78.93706635,115.759842,111.4125501,91.56756652,134.2822519
S08000016,C18-C20,Colorectal,All,2017,109,94.76612763,77.81285163,114.3161551,108.3782108,88.9897883,130.7363787
S08000016,C18-C20,Colorectal,All,2018,119,103.235881,85.52236764,123.5371232,110.0589059,91.1746781,131.7018898
S08000016,C18-C20,Colorectal,All,2019,102,88.30404294,72.00139399,107.1950832,95.22487159,77.64450266,115.596497
S08000016,C18-C20,Colorectal,All,2020,97,84.17216244,68.25795347,102.6829,110.8208124,89.86821335,135.1919929
S08000016,C18-C20,Colorectal,Male,1996,55,108.2464082,81.5460086,140.8975792,118.5858846,89.33511726,154.355829
S08000016,C18-C20,Colorectal,Male,1997,45,88.43296781,64.50361354,118.3302686,98.9081764,72.14430257,132.3469219
S08000016,C18-C20,Colorectal,Male,1998,41,80.48052764,57.75421614,109.1809233,90.82940243,65.18074736,123.2203405
S08000016,C18-C20,Colorectal,Male,1999,39,76.58170679,54.45707986,104.6897142,84.11343856,59.81287742,114.9858395
S08000016,C18-C20,Colorectal,Male,2000,43,84.14214152,60.89408503,113.3389124,89.87055343,65.03976513,121.0550457
S08000016,C18-C20,Colorectal,Male,2001,38,73.83371869,52.24913371,101.3425475,80.77689401,57.1625378,110.8725981
S08000016,C18-C20,Colorectal,Male,2002,45,86.75033254,63.27628783,116.0787703,96.57688661,70.4438438,129.2274727
S08000016,C18-C20,Colorectal,Male,2003,43,82.22740659,59.50838186,110.759777,86.89741591,62.88809077,117.050249
S08000016,C18-C20,Colorectal,Male,2004,52,98.3377144,73.44330869,128.9568293,103.9059542,77.60193647,136.2588349
S08000016,C18-C20,Colorectal,Male,2005,62,116.3096087,89.17391004,149.1036691,123.7413974,94.87181983,158.6308869
S08000016,C18-C20,Colorectal,Male,2006,43,80.11178388,57.97729522,107.9100472,86.14967771,62.34694893,116.0430505
S08000016,C18-C20,Colorectal,Male,2007,49,90.14810045,66.69206099,119.1805696,91.17949987,67.45509595,120.5441343
S08000016,C18-C20,Colorectal,Male,2008,55,100.269817,75.53694846,130.5149493,96.21223053,72.48021906,125.2334428
S08000016,C18-C20,Colorectal,Male,2009,51,92.87756552,69.15344801,122.1168461,87.82512739,65.39157597,115.4738231
S08000016,C18-C20,Colorectal,Male,2010,72,131.0496715,102.5382969,165.0353726,120.6636218,94.41185266,151.9558619
S08000016,C18-C20,Colorectal,Male,2011,50,90.58791557,67.236097,119.4288734,82.27384086,61.0652305,108.4678024
S08000016,C18-C20,Colorectal,Male,2012,47,85.17115778,62.58056316,113.2595842,81.71428003,60.04057941,108.6626696
S08000016,C18-C20,Colorectal,Male,2013,63,113.9013939,87.5249585,145.7293618,109.5679705,84.19503693,140.1850307
S08000016,C18-C20,Colorectal,Male,2014,55,99.4233446,74.89926964,129.4131491,97.8863659,73.74140694,127.4125601
S08000016,C18-C20,Colorectal,Male,2015,55,99.50608796,74.96160326,129.520851,101.6691504,76.59111788,132.336374
S08000016,C18-C20,Colorectal,Male,2016,52,93.66669068,69.95476475,122.8314031,97.31864756,72.68222083,127.6204587
S08000016,C18-C20,Colorectal,Male,2017,58,103.9631469,78.94357612,134.3964756,98.96502711,75.14829424,127.9352467
S08000016,C18-C20,Colorectal,Male,2018,67,119.666363,92.73978768,151.972051,114.6268402,88.83422671,145.5720351
S08000016,C18-C20,Colorectal,Male,2019,49,87.3082337,64.59111193,115.4261151,83.31827794,61.63932069,110.151182
S08000016,C18-C20,Colorectal,Male,2020,50,89.20288304,66.20809915,117.6028807,102.1973234,75.85282326,134.7344303
S08000016,C18-C20,Colorectal,Female,1996,54,98.09264305,73.69021248,127.9896211,124.8953695,93.82524553,162.9613651
S08000016,C18-C20,Colorectal,Female,1997,51,92.60268003,68.94877771,121.7554225,128.9573841,96.01724281,169.5551444
S08000016,C18-C20,Colorectal,Female,1998,41,74.41556556,53.40189464,100.9531174,109.9176044,78.87877062,149.1156418
S08000016,C18-C20,Colorectal,Female,1999,48,87.45718242,64.48402234,115.9555356,121.4111692,89.51901181,160.9735961
S08000016,C18-C20,Colorectal,Female,2000,47,85.22830305,62.62255135,113.3355753,114.335276,84.00926024,152.0416788
S08000016,C18-C20,Colorectal,Female,2001,43,77.50121659,56.08801473,104.3936301,104.4401871,75.58388129,140.6802467
S08000016,C18-C20,Colorectal,Female,2002,37,66.47861006,46.8070765,91.63200701,94.69600751,66.67472836,130.5259724
S08000016,C18-C20,Colorectal,Female,2003,50,89.132915,66.15616753,117.5106365,131.2285205,97.40033734,173.0084445
S08000016,C18-C20,Colorectal,Female,2004,47,83.08143749,61.04511528,110.4806992,117.7728094,86.53503049,156.6128695
S08000016,C18-C20,Colorectal,Female,2005,32,56.19556055,38.43772182,79.33136429,81.09747076,55.47060997,114.4854315
S08000016,C18-C20,Colorectal,Female,2006,59,103.1739092,78.54076004,133.0868259,146.0955469,111.2146993,188.4526112
S08000016,C18-C20,Colorectal,Female,2007,53,91.62416804,68.63278923,119.8466677,124.5042171,93.26220226,162.8545814
S08000016,C18-C20,Colorectal,Female,2008,40,68.36671908,48.84218644,93.09606714,89.97059053,64.27630894,122.5144083
S08000016,C18-C20,Colorectal,Female,2009,42,71.57586189,51.58558553,96.74977211,91.74438299,66.12128154,124.0117536
S08000016,C18-C20,Colorectal,Female,2010,66,112.3232186,86.87076911,142.9026744,142.481674,110.1953164,181.2716242
S08000016,C18-C20,Colorectal,Female,2011,53,90.31268638,67.65039948,118.1312174,117.5454881,88.04963668,153.7523925
S08000016,C18-C20,Colorectal,Female,2012,36,61.49956438,43.07353882,85.14132,79.59005014,55.74389264,110.1861777
S08000016,C18-C20,Colorectal,Female,2013,58,99.0284963,75.19648906,128.0172954,130.8935672,99.39297334,169.2102888
S08000016,C18-C20,Colorectal,Female,2014,46,78.33654059,57.35219327,104.4899673,106.9315994,78.28737022,142.6317686
S08000016,C18-C20,Colorectal,Female,2015,48,81.6923941,60.23352251,108.3122627,109.7280227,80.9047819,145.4834389
S08000016,C18-C20,Colorectal,Female,2016,58,98.28176365,74.62946365,127.0519703,128.0369453,97.22382062,165.5174426
S08000016,C18-C20,Colorectal,Female,2017,51,86.10356064,64.10975644,113.2102807,121.5235925,90.48229667,159.7810813
S08000016,C18-C20,Colorectal,Female,2018,52,87.71781853,65.51186249,115.0302487,104.6838302,78.18289151,137.2789158
S08000016,C18-C20,Colorectal,Female,2019,53,89.24512099,66.85071974,116.7348156,109.7211995,82.18870764,143.5180304
S08000016,C18-C20,Colorectal,Female,2020,47,79.40798811,58.34600285,105.5957903,121.7499094,89.45725399,161.9015694
S08000016,C56,Ovary,Female,1996,18,32.69754768,19.37863902,51.6762221,113.8342738,67.46540508,179.9072295
